REG_ANS;CNPJ;RazaoSocial;Ano;Trimestre;ValorDespesas
322831;;;2025;3;1229641.85
322831;;;2025;3;2192327.62
322831;;;2025;3;20503.08
322831;;;2025;3;749551.0
322831;;;2025;3;1756570.72
322831;;;2025;3;2658053.62
322831;;;2025;3;1925865.01
322831;;;2025;3;54255.99
322831;;;2025;3;4971790.47
322831;;;2025;3;3591.13
322831;;;2025;3;118565.51
322831;;;2025;3;267292.23
322831;;;2025;3;386244.22
322831;;;2025;3;22801.89
322831;;;2025;3;22420.25
322831;;;2025;3;5426920.18
322831;;;2025;3;120494.35
322831;;;2025;3;2560.0
322890;;;2025;3;1318365.71
322890;;;2025;3;779047.73
322890;;;2025;3;1018919.5
322890;;;2025;3;974138.61
323926;;;2025;3;73116.06
323926;;;2025;3;858170.24
323926;;;2025;3;165929.89
323926;;;2025;3;15054061.19
323926;;;2025;3;11700.87
323926;;;2025;3;627806.19
323926;;;2025;3;110377.5
323926;;;2025;3;82520.3
323926;;;2025;3;417337.35
323926;;;2025;3;101036.65
323926;;;2025;3;59116.58
323926;;;2025;3;669092.12
323926;;;2025;3;36547.78
323926;;;2025;3;159146.3
323926;;;2025;3;16110.84
323926;;;2025;3;346075.91
323926;;;2025;3;10517.36
323926;;;2025;3;2436.48
323926;;;2025;3;42391.01
323926;;;2025;3;6439.21
323926;;;2025;3;1209508.05
323926;;;2025;3;8585409.47
323926;;;2025;3;2120298.56
323926;;;2025;3;4954446.48
324361;;;2025;3;102999785.29
324361;;;2025;3;2539045.93
324361;;;2025;3;18070953.69
324361;;;2025;3;68300.74
324361;;;2025;3;850057.39
324361;;;2025;3;6421.67
324361;;;2025;3;5464340.94
324361;;;2025;3;63590153.0
324361;;;2025;3;482853.53
324361;;;2025;3;5619028.85
324361;;;2025;3;41907.73
324361;;;2025;3;436690.58
324361;;;2025;3;22516.88
324361;;;2025;3;178725.52
324361;;;2025;3;525842.2
324361;;;2025;3;9091648.93
324361;;;2025;3;4840.8
324361;;;2025;3;287741.26
324361;;;2025;3;4759523.27
324361;;;2025;3;96368.07
324361;;;2025;3;73075.41
324361;;;2025;3;906.72
303976;;;2025;3;11217596.16
303976;;;2025;3;45213465.18
303976;;;2025;3;1345471.45
303976;;;2025;3;205068533.64
303976;;;2025;3;39691946.97
303976;;;2025;3;12455.43
303976;;;2025;3;59179850.34
303976;;;2025;3;1724833.61
303976;;;2025;3;15950398.93
303976;;;2025;3;255793.09
303976;;;2025;3;36070415.94
303976;;;2025;3;23762502.74
303976;;;2025;3;22167002.81
303976;;;2025;3;508.0
303976;;;2025;3;267029.41
303976;;;2025;3;3730753.45
303976;;;2025;3;900.0
303976;;;2025;3;3007342.66
303976;;;2025;3;671198.75
303976;;;2025;3;1129544.73
303976;;;2025;3;400.0
303976;;;2025;3;3298565.97
303976;;;2025;3;5548.02
304701;;;2025;3;999.04
304701;;;2025;3;3254112.83
304701;;;2025;3;34442684.21
304701;;;2025;3;186441376.58
304701;;;2025;3;5595840.18
304701;;;2025;3;58833668.96
304701;;;2025;3;404037537.7
304701;;;2025;3;365261.96
304701;;;2025;3;3712281.54
304701;;;2025;3;22950719.45
304701;;;2025;3;450377.45
304701;;;2025;3;1965442.16
304701;;;2025;3;611749.0
304701;;;2025;3;1072.99
304701;;;2025;3;3420203.15
305227;;;2025;3;276.0
305472;;;2025;3;163705.85
305472;;;2025;3;2470796.12
305472;;;2025;3;3818.42
305472;;;2025;3;441035.13
305472;;;2025;3;2933151.49
305472;;;2025;3;22656866.5
306045;;;2025;3;221005.91
306045;;;2025;3;3281363.87
306045;;;2025;3;77836.59
306045;;;2025;3;2901538.26
306045;;;2025;3;35731.4
306126;;;2025;3;60348.27
306126;;;2025;3;383846.4
306126;;;2025;3;8065.67
306126;;;2025;3;1463802.58
306126;;;2025;3;11024.03
306126;;;2025;3;274.0
307751;;;2025;3;13521783.59
307751;;;2025;3;854871.64
307751;;;2025;3;219798.63
311294;;;2025;3;1263487.47
311294;;;2025;3;18850019.01
311294;;;2025;3;1591009.96
311294;;;2025;3;30768155.33
311294;;;2025;3;486001.62
311294;;;2025;3;21369554.56
311294;;;2025;3;1039659.2
311294;;;2025;3;10814443.39
311294;;;2025;3;2865569.07
311294;;;2025;3;943659.24
311294;;;2025;3;13975672.11
311294;;;2025;3;102740.24
311294;;;2025;3;9969938.92
311294;;;2025;3;769629.09
311294;;;2025;3;3367100.07
311294;;;2025;3;1425737.69
311294;;;2025;3;1246719.54
311294;;;2025;3;11254766.43
311618;;;2025;3;1049229.87
311618;;;2025;3;13683540.55
311618;;;2025;3;330966.27
311618;;;2025;3;2003892.28
311618;;;2025;3;7734722.81
311618;;;2025;3;13045579.36
311618;;;2025;3;3934252.64
311618;;;2025;3;19144071.39
311618;;;2025;3;710513.72
311618;;;2025;3;16259142.33
311618;;;2025;3;1006865.0
311618;;;2025;3;3362436.11
311618;;;2025;3;1251155.68
311618;;;2025;3;1573555.91
311618;;;2025;3;7398414.99
311618;;;2025;3;412987.96
311618;;;2025;3;899351.68
311618;;;2025;3;109227.04
311618;;;2025;3;273075.94
311618;;;2025;3;284714.25
312720;;;2025;3;213439.3
312720;;;2025;3;19213080.66
312720;;;2025;3;23493376.18
312720;;;2025;3;7264157.66
312720;;;2025;3;220735603.02
312720;;;2025;3;365111.37
312720;;;2025;3;87346327.41
312720;;;2025;3;4588448.64
312720;;;2025;3;7574503.49
312720;;;2025;3;463626.51
312720;;;2025;3;29482583.15
312720;;;2025;3;12075.74
312720;;;2025;3;71162904.62
312720;;;2025;3;130977151.96
312720;;;2025;3;149943.85
312720;;;2025;3;47780674.47
312720;;;2025;3;7744034.43
312720;;;2025;3;338.0
312720;;;2025;3;22274698.92
312720;;;2025;3;93792.35
312720;;;2025;3;96809.76
312720;;;2025;3;34193.37
312720;;;2025;3;1130858.97
312720;;;2025;3;340354.82
312720;;;2025;3;173060.98
312720;;;2025;3;681478.52
314366;;;2025;3;783413.58
314366;;;2025;3;56235.48
314366;;;2025;3;1980892.81
320251;;;2025;3;1391830.41
320251;;;2025;3;592617.51
320862;;;2025;3;47660.63
320862;;;2025;3;842405.05
320862;;;2025;3;6114809.46
320862;;;2025;3;7229843.89
320862;;;2025;3;8608.84
320862;;;2025;3;11275161.25
320862;;;2025;3;7216.61
320862;;;2025;3;2555617.76
320862;;;2025;3;15511600.5
320862;;;2025;3;11172371.57
320862;;;2025;3;51068.75
320862;;;2025;3;12313201.19
320862;;;2025;3;20370.68
320862;;;2025;3;3717.0
320862;;;2025;3;36167.18
320862;;;2025;3;13473.95
320862;;;2025;3;76768.38
320862;;;2025;3;284968.3
346209;;;2025;3;4690785.2
346209;;;2025;3;12344501.99
346209;;;2025;3;5046204.93
346209;;;2025;3;2017879.11
346209;;;2025;3;3790480.34
346209;;;2025;3;100.64
346209;;;2025;3;10528195.13
346209;;;2025;3;2168399.59
346209;;;2025;3;1482954.24
346209;;;2025;3;1745359.98
346209;;;2025;3;37818.73
346209;;;2025;3;7087.23
346209;;;2025;3;3686379.5
346209;;;2025;3;3054262.64
346209;;;2025;3;4619956.63
346209;;;2025;3;10572.05
346209;;;2025;3;49564.33
346209;;;2025;3;12014954.75
346209;;;2025;3;5195.83
346209;;;2025;3;44066.94
346209;;;2025;3;58985.41
346209;;;2025;3;11606.83
346209;;;2025;3;81263.82
346209;;;2025;3;62720.0
346209;;;2025;3;319347.01
346209;;;2025;3;5404.27
346209;;;2025;3;34528.77
346209;;;2025;3;415.06
347108;;;2025;3;121526.43
347108;;;2025;3;28593.36
347108;;;2025;3;2347434.07
347108;;;2025;3;347937.12
347108;;;2025;3;103525.81
347108;;;2025;3;7185066.78
347108;;;2025;3;13373.16
347108;;;2025;3;2862.34
347108;;;2025;3;2116053.83
347655;;;2025;3;1231198.64
347655;;;2025;3;9552146.02
325236;;;2025;3;620986.89
325236;;;2025;3;40901000.77
325236;;;2025;3;989408.46
325236;;;2025;3;29298527.66
330892;;;2025;3;240120.26
330892;;;2025;3;799945.08
330892;;;2025;3;59023.43
330892;;;2025;3;557888.18
330892;;;2025;3;21561222.48
330892;;;2025;3;139537.18
330892;;;2025;3;18637.42
331341;;;2025;3;244484.27
331341;;;2025;3;1111541.72
331341;;;2025;3;7783704.89
331341;;;2025;3;40611976.87
331341;;;2025;3;535601.44
331341;;;2025;3;9351040.39
331341;;;2025;3;179026.46
331341;;;2025;3;3390.0
331341;;;2025;3;239529.47
331341;;;2025;3;194192.64
331341;;;2025;3;518488.59
331341;;;2025;3;329822.68
331872;;;2025;3;20485.73
334243;;;2025;3;855142.41
334243;;;2025;3;901771.27
334243;;;2025;3;3961926.27
334243;;;2025;3;372181.6
335592;;;2025;3;5561418.0
335614;;;2025;3;285457637.81
335614;;;2025;3;450400.31
337668;;;2025;3;837848.66
337668;;;2025;3;71399.74
337668;;;2025;3;354310.2
338346;;;2025;3;4340.46
338346;;;2025;3;16141287.79
338346;;;2025;3;123097.56
338346;;;2025;3;47343302.45
338346;;;2025;3;181.8
338346;;;2025;3;61278.72
338346;;;2025;3;254.52
338346;;;2025;3;5249.43
338346;;;2025;3;71405.44
338346;;;2025;3;252.28
338346;;;2025;3;229710.73
338346;;;2025;3;13858.71
338346;;;2025;3;1263761.65
338346;;;2025;3;28814.93
338346;;;2025;3;68732.28
338346;;;2025;3;79025.1
338346;;;2025;3;10165.72
338346;;;2025;3;947518.02
340782;;;2025;3;12136472.06
340782;;;2025;3;3775549.43
340782;;;2025;3;1126346.14
340782;;;2025;3;279586.13
340782;;;2025;3;23440689.95
340782;;;2025;3;267075.51
340782;;;2025;3;1525823.05
340782;;;2025;3;67329.19
340782;;;2025;3;22665416.63
340782;;;2025;3;1609496.97
340782;;;2025;3;722.34
340782;;;2025;3;306505.15
340782;;;2025;3;712454.94
340782;;;2025;3;7208886.85
340782;;;2025;3;46027.78
340782;;;2025;3;391147.46
340782;;;2025;3;14129.58
340782;;;2025;3;85702392.33
340782;;;2025;3;394394.88
340782;;;2025;3;1.0
340782;;;2025;3;43950.95
340782;;;2025;3;632744.56
340782;;;2025;3;120017413.98
340782;;;2025;3;290261.8
340782;;;2025;3;5003093.91
340782;;;2025;3;30731.82
340782;;;2025;3;87706701.06
340782;;;2025;3;693343.27
340782;;;2025;3;92.43
340782;;;2025;3;37.15
340782;;;2025;3;266.16
340782;;;2025;3;925952.42
340782;;;2025;3;3776657.04
340782;;;2025;3;170245.47
340782;;;2025;3;409.81
340782;;;2025;3;191890.99
340782;;;2025;3;346196.96
340782;;;2025;3;400.0
340782;;;2025;3;16084.54
340782;;;2025;3;274662.93
340782;;;2025;3;2600584.99
340782;;;2025;3;26077209.36
343404;;;2025;3;214888.5
343404;;;2025;3;489.8
343404;;;2025;3;121.8
343404;;;2025;3;588.6
343404;;;2025;3;96196.1
343889;;;2025;3;4650203.77
343889;;;2025;3;38925051.58
343889;;;2025;3;77614086.45
343889;;;2025;3;299624945.35
343889;;;2025;3;2149035.6
343889;;;2025;3;479478511.56
343889;;;2025;3;15.6
343889;;;2025;3;13266319.04
343889;;;2025;3;2713055.1
343889;;;2025;3;8770692.1
343889;;;2025;3;7559.28
343889;;;2025;3;94874.24
343889;;;2025;3;30999.88
343889;;;2025;3;2941561.07
343889;;;2025;3;890.0
343889;;;2025;3;3809428.0
343889;;;2025;3;65450.0
343889;;;2025;3;877.5
343889;;;2025;3;10135.0
343889;;;2025;3;87362.65
343889;;;2025;3;2570514.02
343889;;;2025;3;875217.93
343889;;;2025;3;4897065.1
343889;;;2025;3;112756.18
343889;;;2025;3;19466394.24
343889;;;2025;3;22782.19
343889;;;2025;3;2215.51
343889;;;2025;3;452835.04
343889;;;2025;3;13151.02
343889;;;2025;3;359142.38
343889;;;2025;3;13546013.71
343889;;;2025;3;479481.35
343889;;;2025;3;10415674.58
343889;;;2025;3;537968.87
343889;;;2025;3;43673195.84
343889;;;2025;3;145103.8
343889;;;2025;3;19839584.38
343889;;;2025;3;193638.99
343889;;;2025;3;20508449.69
343889;;;2025;3;80549.3
343889;;;2025;3;43211588.58
343889;;;2025;3;33084.38
343889;;;2025;3;74656.09
343889;;;2025;3;125158.95
343889;;;2025;3;56659.97
343889;;;2025;3;13127.91
343889;;;2025;3;219649.22
345598;;;2025;3;12856.68
345598;;;2025;3;2854236.12
345598;;;2025;3;103446.29
345598;;;2025;3;435380.43
345598;;;2025;3;213.58
345598;;;2025;3;68663.11
345598;;;2025;3;8865.78
345598;;;2025;3;150701.97
345598;;;2025;3;122144.16
345598;;;2025;3;1075708.09
345598;;;2025;3;89008.1
345598;;;2025;3;1536422.46
345598;;;2025;3;327169.67
345598;;;2025;3;7142062.81
345598;;;2025;3;589412.6
345598;;;2025;3;186.2
345598;;;2025;3;5846803.58
345598;;;2025;3;953.01
345598;;;2025;3;16516.76
345598;;;2025;3;3818.28
345598;;;2025;3;13603620.94
345598;;;2025;3;1310247.42
345598;;;2025;3;24471128.16
345598;;;2025;3;132274.0
345598;;;2025;3;3679646.46
345598;;;2025;3;596270.02
345598;;;2025;3;1103.07
345598;;;2025;3;8026449.11
345598;;;2025;3;1626966.59
345598;;;2025;3;7797.75
345598;;;2025;3;6954117.68
345598;;;2025;3;2248510.75
345598;;;2025;3;61534039.73
345598;;;2025;3;1100.0
345598;;;2025;3;14216.06
345598;;;2025;3;156206.31
345598;;;2025;3;132568.5
345598;;;2025;3;233156.25
345598;;;2025;3;335243.91
345598;;;2025;3;4541.55
345598;;;2025;3;160761.87
345598;;;2025;3;8989.9
345598;;;2025;3;51873.67
346209;;;2025;3;85103.79
347655;;;2025;3;8707351.86
347655;;;2025;3;44324.81
347655;;;2025;3;37587273.53
347655;;;2025;3;1118611.13
347655;;;2025;3;1450182.22
347655;;;2025;3;6308039.61
347655;;;2025;3;1962193.67
347655;;;2025;3;4318932.96
347655;;;2025;3;19962.11
347655;;;2025;3;19302289.12
347655;;;2025;3;544805.73
347655;;;2025;3;994.02
347655;;;2025;3;81734.95
347655;;;2025;3;618.46
347655;;;2025;3;25400.12
347655;;;2025;3;284293.68
347655;;;2025;3;2430.0
347655;;;2025;3;294151.84
347655;;;2025;3;490.0
347655;;;2025;3;141112.65
347655;;;2025;3;444216.7
347655;;;2025;3;7200.0
347655;;;2025;3;4328.84
347655;;;2025;3;328053.61
347655;;;2025;3;42218.94
347655;;;2025;3;374978.49
325082;;;2025;3;635218.59
325082;;;2025;3;4022896.33
325082;;;2025;3;5688860.28
325082;;;2025;3;604969.14
329355;;;2025;3;2068717.51
329355;;;2025;3;34882409.22
329355;;;2025;3;189224.98
331872;;;2025;3;26149.07
331872;;;2025;3;716402.86
331872;;;2025;3;132827681.55
331872;;;2025;3;437.63
331872;;;2025;3;1529585.42
331872;;;2025;3;1696.68
331872;;;2025;3;208951.69
331872;;;2025;3;174586.91
331872;;;2025;3;1279781.07
331872;;;2025;3;84112084.57
331872;;;2025;3;3662.92
331872;;;2025;3;63622034.29
331872;;;2025;3;84695085.77
331872;;;2025;3;25510.62
331872;;;2025;3;2083188.6
331872;;;2025;3;196127.08
331872;;;2025;3;21961515.69
331872;;;2025;3;203.57
331872;;;2025;3;20771807.65
331872;;;2025;3;19000262.58
331872;;;2025;3;9636618.28
331872;;;2025;3;13982.0
331872;;;2025;3;18425.0
331872;;;2025;3;33587.0
331872;;;2025;3;219810.9
331872;;;2025;3;106019.68
333875;;;2025;3;980113.29
333875;;;2025;3;2814885.22
333875;;;2025;3;458269.04
333875;;;2025;3;88794.95
333875;;;2025;3;4663406.41
333875;;;2025;3;287443.47
333875;;;2025;3;16581.0
333875;;;2025;3;12654.03
333875;;;2025;3;26903.64
333875;;;2025;3;7652896.06
333875;;;2025;3;9642470.26
333875;;;2025;3;1543717.14
333875;;;2025;3;538923.28
333875;;;2025;3;14704144.52
333875;;;2025;3;133405.38
333875;;;2025;3;830.19
333875;;;2025;3;358163.63
335614;;;2025;3;380582422.55
335614;;;2025;3;564892.22
336467;;;2025;3;1652816.26
336467;;;2025;3;5893362.11
336467;;;2025;3;731498.96
336467;;;2025;3;507361.6
336467;;;2025;3;11278492.44
336467;;;2025;3;28200.03
336467;;;2025;3;348486.49
336467;;;2025;3;850862.12
336467;;;2025;3;2043083.65
336467;;;2025;3;225812.65
336467;;;2025;3;103655.1
336467;;;2025;3;10600.0
336467;;;2025;3;671302.14
336467;;;2025;3;2150.0
336467;;;2025;3;59521.77
336467;;;2025;3;825.79
336467;;;2025;3;128018.03
336467;;;2025;3;3790.24
336467;;;2025;3;7207.0
336467;;;2025;3;163680.66
336467;;;2025;3;930.0
336467;;;2025;3;12610.0
337498;;;2025;3;17750172.01
337498;;;2025;3;2985.08
337498;;;2025;3;1982770.35
337498;;;2025;3;16669.13
339679;;;2025;3;759.16
339679;;;2025;3;1645144.11
339679;;;2025;3;4168263.01
339679;;;2025;3;280383150.86
339679;;;2025;3;880681316.72
339679;;;2025;3;770365.69
339679;;;2025;3;699084.19
339679;;;2025;3;8422742.46
339679;;;2025;3;471318772.96
339679;;;2025;3;2245.31
339679;;;2025;3;29915631.27
339679;;;2025;3;291498779.43
339679;;;2025;3;44.0
340162;;;2025;3;2162920.13
340162;;;2025;3;407126.27
340782;;;2025;3;22549.73
340782;;;2025;3;1399.73
340782;;;2025;3;71587.52
340782;;;2025;3;238.8
342343;;;2025;3;550.0
342343;;;2025;3;3555405.93
342343;;;2025;3;8309.84
342343;;;2025;3;12314543.44
342343;;;2025;3;180969.24
342343;;;2025;3;11802414.86
342343;;;2025;3;138022.34
369411;;;2025;3;186741.14
369411;;;2025;3;5448.45
369411;;;2025;3;304275.7
369411;;;2025;3;55296867.34
370088;;;2025;3;138974.02
370088;;;2025;3;643143.15
370088;;;2025;3;13804.69
370088;;;2025;3;2961002.9
370088;;;2025;3;941640.93
370088;;;2025;3;20214.66
370088;;;2025;3;77490.46
370088;;;2025;3;662.14
370088;;;2025;3;586.22
370088;;;2025;3;817.68
370088;;;2025;3;69794.88
370088;;;2025;3;39.33
370088;;;2025;3;11801.99
370088;;;2025;3;480.16
370088;;;2025;3;20060.1
370088;;;2025;3;14352.51
370088;;;2025;3;2802274.79
370088;;;2025;3;8975949.55
370088;;;2025;3;9524.85
370088;;;2025;3;149999.2
370088;;;2025;3;248400.82
370088;;;2025;3;9551370.53
370088;;;2025;3;8766.77
370088;;;2025;3;170480.97
370088;;;2025;3;1943.45
370088;;;2025;3;792292.52
370681;;;2025;3;6247108.61
370681;;;2025;3;474176.64
370681;;;2025;3;5784649.08
370681;;;2025;3;2159393.75
370681;;;2025;3;101169.18
370681;;;2025;3;795476.33
370681;;;2025;3;239266.61
370681;;;2025;3;373.48
370681;;;2025;3;922486.13
370681;;;2025;3;70498.12
370681;;;2025;3;864960.11
370681;;;2025;3;573740.81
370681;;;2025;3;1362038.47
370681;;;2025;3;23449.29
370681;;;2025;3;163298.34
370681;;;2025;3;188308.56
370681;;;2025;3;408231.34
370681;;;2025;3;1283.91
370681;;;2025;3;40790.28
370681;;;2025;3;473605.02
370681;;;2025;3;1740.48
370681;;;2025;3;361457.27
370681;;;2025;3;1783655.33
370681;;;2025;3;1204378.26
370681;;;2025;3;7029748.74
373109;;;2025;3;722682.91
352501;;;2025;3;10949677.27
352501;;;2025;3;8084632.61
352501;;;2025;3;18696735.54
352501;;;2025;3;25431724.47
352501;;;2025;3;195026040.1
352501;;;2025;3;7101337.81
352501;;;2025;3;11617767.37
352501;;;2025;3;28446569.15
352501;;;2025;3;32079634.25
352501;;;2025;3;367190736.88
352501;;;2025;3;355636.61
352501;;;2025;3;220917.17
352501;;;2025;3;9106.24
352501;;;2025;3;1167.36
352501;;;2025;3;35485.76
352501;;;2025;3;3326161.27
352501;;;2025;3;128351383.19
352501;;;2025;3;698518.58
352501;;;2025;3;120264577.49
352501;;;2025;3;250188014.29
352501;;;2025;3;179777.58
353698;;;2025;3;320040.47
353698;;;2025;3;8712769.43
353698;;;2025;3;92461.43
353698;;;2025;3;70.0
353698;;;2025;3;140.0
353698;;;2025;3;460.0
353698;;;2025;3;3766.23
353698;;;2025;3;230.0
353698;;;2025;3;281671.84
353698;;;2025;3;702999.95
353698;;;2025;3;648.2
353698;;;2025;3;1843702.18
353698;;;2025;3;306221.74
353698;;;2025;3;4856796.84
353698;;;2025;3;833228.31
353698;;;2025;3;404705.21
353698;;;2025;3;6641094.65
353698;;;2025;3;895646.68
353698;;;2025;3;8268.03
353698;;;2025;3;14896.86
354678;;;2025;3;39992.42
354678;;;2025;3;13.59
354678;;;2025;3;58836.89
354678;;;2025;3;2272339.5
354678;;;2025;3;55683.42
354678;;;2025;3;257.67
354678;;;2025;3;70217.73
354678;;;2025;3;1356.53
354678;;;2025;3;52539.53
354678;;;2025;3;46991.86
354678;;;2025;3;89355.48
354678;;;2025;3;481.87
354678;;;2025;3;38240.56
354678;;;2025;3;195051.19
354678;;;2025;3;45731.4
354678;;;2025;3;263616.17
354678;;;2025;3;2534610.97
354678;;;2025;3;1469761.8
354678;;;2025;3;4016547.24
356581;;;2025;3;3693336.0
356581;;;2025;3;6798677.88
356581;;;2025;3;7861.5
356581;;;2025;3;1904722.68
356581;;;2025;3;1540.29
356581;;;2025;3;915143.83
356581;;;2025;3;7349.02
356581;;;2025;3;92590.18
356581;;;2025;3;13563.91
356581;;;2025;3;55326.46
356581;;;2025;3;7679.49
356581;;;2025;3;810076.89
356581;;;2025;3;233743.62
356581;;;2025;3;92863.17
356581;;;2025;3;168390.23
356581;;;2025;3;48083.98
356581;;;2025;3;163225.16
356581;;;2025;3;21606.7
356581;;;2025;3;2928421.31
356581;;;2025;3;2435.62
356581;;;2025;3;560129.08
356581;;;2025;3;24629.5
356581;;;2025;3;111807.45
356581;;;2025;3;2856431.74
356581;;;2025;3;521588.71
356581;;;2025;3;1184035.57
356581;;;2025;3;28592.76
356581;;;2025;3;25487095.32
356581;;;2025;3;3444.68
356581;;;2025;3;300.0
356581;;;2025;3;4215.28
356581;;;2025;3;95491.15
356581;;;2025;3;12320.85
356581;;;2025;3;30856.64
356581;;;2025;3;871.83
356581;;;2025;3;69335.09
356581;;;2025;3;940.45
356581;;;2025;3;3750.0
356581;;;2025;3;165814.8
356581;;;2025;3;333474.6
357511;;;2025;3;89841.46
357511;;;2025;3;111707189.44
357511;;;2025;3;24448025.16
357511;;;2025;3;78503084.29
357511;;;2025;3;4002.69
357511;;;2025;3;7164.99
357511;;;2025;3;9631.51
357511;;;2025;3;2223.63
357511;;;2025;3;17671.31
357511;;;2025;3;6789362.96
357511;;;2025;3;3035868.37
357511;;;2025;3;7951579.19
357511;;;2025;3;500.0
357511;;;2025;3;450.85
357511;;;2025;3;17643589.45
357511;;;2025;3;1107912.2
357511;;;2025;3;3420518.94
357511;;;2025;3;804.77
357511;;;2025;3;30572.44
357511;;;2025;3;1093988.36
357511;;;2025;3;320565.42
357511;;;2025;3;396524.49
357511;;;2025;3;1050.0
357511;;;2025;3;1038.92
357511;;;2025;3;160.0
357511;;;2025;3;585.51
357511;;;2025;3;2285517.71
357511;;;2025;3;476602.21
357511;;;2025;3;8396457.32
357511;;;2025;3;873.63
358339;;;2025;3;313445.98
358339;;;2025;3;3997397.69
358339;;;2025;3;228981.25
361011;;;2025;3;133924418.73
361011;;;2025;3;108249.94
361011;;;2025;3;4174987.85
361011;;;2025;3;6189527.43
361011;;;2025;3;43867.9
361011;;;2025;3;282221788.33
361011;;;2025;3;52524.22
361011;;;2025;3;163879.6
361011;;;2025;3;27212343.47
361011;;;2025;3;3821.66
361011;;;2025;3;1792444.6
361011;;;2025;3;28756.2
361011;;;2025;3;15464.84
369411;;;2025;3;2473.36
369411;;;2025;3;206908.56
369411;;;2025;3;2292414.18
369411;;;2025;3;9178.05
369411;;;2025;3;278154.51
369411;;;2025;3;210774.15
369411;;;2025;3;153006.42
369411;;;2025;3;744665.44
369411;;;2025;3;3695923.69
369411;;;2025;3;30610988.62
369411;;;2025;3;39072.73
369411;;;2025;3;2740554.97
369411;;;2025;3;302065.78
369411;;;2025;3;30102745.26
369411;;;2025;3;185.4
369411;;;2025;3;2906.11
369411;;;2025;3;105388.37
369411;;;2025;3;81236486.15
369411;;;2025;3;525617.65
369411;;;2025;3;1362824.35
369411;;;2025;3;4079.66
369411;;;2025;3;168564.08
369411;;;2025;3;119001.91
369411;;;2025;3;5993147.03
369411;;;2025;3;269.09
369411;;;2025;3;256.2
369411;;;2025;3;28741.18
369411;;;2025;3;75206.69
369411;;;2025;3;280237.27
369411;;;2025;3;42029.75
369411;;;2025;3;349432.82
369411;;;2025;3;543711.09
370088;;;2025;3;1850420.15
370088;;;2025;3;1877539.41
370088;;;2025;3;2928119.77
370088;;;2025;3;167703.63
370088;;;2025;3;266253.99
370088;;;2025;3;71871.0
370088;;;2025;3;8993307.02
370088;;;2025;3;44931.9
370088;;;2025;3;142287.26
370088;;;2025;3;619.1
370088;;;2025;3;667553.51
370088;;;2025;3;101594.45
370088;;;2025;3;66331.86
370088;;;2025;3;83339.4
370088;;;2025;3;15735.87
370088;;;2025;3;36301.77
370088;;;2025;3;244070.75
370681;;;2025;3;3902169.92
370681;;;2025;3;1447183.13
370681;;;2025;3;9333731.26
370681;;;2025;3;2333187.56
370681;;;2025;3;15965.94
370681;;;2025;3;9175665.58
370681;;;2025;3;11355.0
370681;;;2025;3;338976.22
370681;;;2025;3;225768.55
370681;;;2025;3;700.0
370681;;;2025;3;1474383.85
370681;;;2025;3;436225.05
370681;;;2025;3;177392.04
370681;;;2025;3;12027.25
370681;;;2025;3;78589.44
373109;;;2025;3;1527145.07
373109;;;2025;3;799.53
349682;;;2025;3;366343.3
349682;;;2025;3;41332290.87
349682;;;2025;3;12091156.62
349682;;;2025;3;23959.59
349682;;;2025;3;229854744.82
349682;;;2025;3;582355.53
349682;;;2025;3;569937.02
349682;;;2025;3;2213.12
349682;;;2025;3;209817.45
349682;;;2025;3;427.13
349682;;;2025;3;5558608.11
350699;;;2025;3;4106.35
350699;;;2025;3;6264352.93
350699;;;2025;3;4286198.4
352314;;;2025;3;13815.98
352314;;;2025;3;16703.96
352314;;;2025;3;3372100.54
352314;;;2025;3;15809.68
352314;;;2025;3;25124.18
352314;;;2025;3;5139033.13
352314;;;2025;3;2560.0
352314;;;2025;3;278767.9
352314;;;2025;3;639156.47
352314;;;2025;3;662.2
352314;;;2025;3;149685.71
352314;;;2025;3;10948495.5
352314;;;2025;3;721960.82
352314;;;2025;3;2066159.44
352314;;;2025;3;456.5
352314;;;2025;3;637471.3
352314;;;2025;3;27897919.02
352314;;;2025;3;5969.67
352314;;;2025;3;18334.71
352314;;;2025;3;5359.97
352314;;;2025;3;1562797.53
352314;;;2025;3;2176.23
352314;;;2025;3;744.2
352314;;;2025;3;2685.04
352314;;;2025;3;749.04
352314;;;2025;3;723738.64
352501;;;2025;3;11511627.35
352501;;;2025;3;52918.85
352501;;;2025;3;13058853.06
352501;;;2025;3;1537.52
352501;;;2025;3;43522759.38
352501;;;2025;3;2799041.88
352501;;;2025;3;2730909.93
352501;;;2025;3;11389025.58
352501;;;2025;3;7482234.45
352501;;;2025;3;62540467.99
352501;;;2025;3;913960.51
352501;;;2025;3;561667.91
352501;;;2025;3;980052.41
352501;;;2025;3;1637646.76
352501;;;2025;3;14443506.37
352501;;;2025;3;195.0
352501;;;2025;3;443397.72
352501;;;2025;3;9622257.97
352501;;;2025;3;88713.24
352501;;;2025;3;24079129.23
352501;;;2025;3;88632350.78
352501;;;2025;3;1940957.1
352501;;;2025;3;38698099.81
352501;;;2025;3;169393.88
352501;;;2025;3;79071668.15
352501;;;2025;3;249612236.66
352501;;;2025;3;1097713.15
352501;;;2025;3;1591212.21
352501;;;2025;3;7890093.86
352501;;;2025;3;13506452.36
352501;;;2025;3;1567218.87
